0.579784	0.147180	0.035468	0.080202	-0.017170	-0.188275	-0.172484	-0.224828	-0.288831	-0.100146	-0.223357	-0.291553	-0.259701	-0.294364	-0.201705	-0.107593	-0.180009	-0.137636	-0.128732	-0.061550	-0.307550
-0.346799	0.118394	0.084507	-0.013452	-0.013942	0.052832	-0.021980	0.011225	-0.052823	0.025062	-0.100224	0.088490	-0.197598	-0.187166	-0.231136	-0.124423	-0.109772	0.028380	0.179522	0.295247	0.164397
0.314521	0.471414	0.368782	0.286667	0.100486	0.126067	0.042065	0.010638	0.047722	0.008401	0.049546	0.042868	0.189395	-0.033911	-0.069292	-0.004123	0.050310	0.077589	-0.097987	0.042112	0.014805
0.330295	0.229323	0.036686	0.077440	-0.013950	-0.031300	-0.064137	-0.129680	-0.225660	-0.065850	-0.213394	-0.141324	-0.246567	-0.273154	-0.023710	-0.183117	-0.166766	-0.228324	-0.089399	-0.111196	-0.074465
0.321678	0.156888	0.205941	0.137816	0.114455	0.045126	-0.141605	-0.086136	-0.059327	0.000371	-0.088164	0.026948	-0.111225	-0.049888	0.028762	-0.069814	-0.094408	-0.090098	-0.078877	0.049935	0.015852
0.181660	0.089685	0.171687	-0.003124	-0.008604	-0.104882	-0.248912	-0.139282	-0.162352	0.012105	-0.099440	-0.168154	-0.092502	-0.101994	-0.152323	-0.181031	-0.028609	-0.100235	-0.090208	-0.069160	-0.251081
-0.221599	0.164845	0.100957	0.034857	0.065413	-0.035722	-0.015658	0.017642	-0.092321	-0.034454	-0.071710	-0.088004	-0.152330	-0.181725	-0.109041	-0.229778	-0.170353	-0.032142	0.086856	0.094912	0.074910
0.120335	0.045322	0.106388	-0.009585	-0.057977	0.031573	-0.146351	-0.183653	-0.259621	-0.227911	-0.256702	-0.176367	-0.100814	-0.159452	-0.080827	-0.143355	-0.138098	-0.151541	-0.118546	-0.143488	-0.229505
-0.223771	-0.039937	-0.029813	0.050920	-0.003566	-0.160550	-0.154697	-0.326791	-0.021281	-0.137408	-0.069631	-0.075058	-0.124248	-0.042779	-0.050169	-0.202663	-0.174369	-0.068023	-0.170791	-0.057058	-0.186090
-0.317032	0.094143	0.227082	0.073454	0.079738	-0.047920	-0.024946	-0.000913	-0.046847	0.061653	0.067269	0.153955	0.154017	0.031413	0.256268	0.210360	0.252533	0.544495	0.345053	0.556592	0.564615
